Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
2585,Customer Service Representatives,"Obtain and examine all relevant information to assess validity of complaints and to determine possible causes, such as extreme weather conditions that could increase utility bills.",c391413c-4a8b-4ae2-88e6-270d1045757e,2025/2/4,Expert,3,3,4,4,4,False,True,False,True,True,False,3,4,4,3,2,False,False,False,False,False,False,False,,FALSE
2581,Customer Service Representatives,Contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Expert,1,2,2,2,4,False,False,False,False,False,False,4,5,2,4,4,True,False,False,True,False,False,False,FALSE,
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Expert,1,3,2,2,4,False,False,False,False,False,False,3,4,2,4,4,True,False,True,False,False,False,False,FALSE,
2584,Customer Service Representatives,"Complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.",4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Expert,2,3,4,2,4,False,False,False,False,False,False,4,3,3,3,4,True,True,True,False,False,False,False,FALSE,
2582,Customer Service Representatives,Refer unresolved customer grievances to designated departments for further investigation.,4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Expert,2,3,4,2,4,False,False,False,False,False,False,3,2,2,2,3,False,False,False,True,False,True,False,FALSE,
2579,Customer Service Representatives,"Resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills.",4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Expert,2,3,3,2,4,False,False,False,False,False,False,2,2,3,2,4,True,False,False,True,False,False,False,FALSE,
2587,Customer Service Representatives,Review insurance policy terms to determine whether a particular loss is covered by insurance.,4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Expert,2,3,4,4,4,False,False,False,False,False,False,4,4,4,4,4,True,False,True,False,True,False,False,FALSE,
2589,Customer Service Representatives,Compare disputed merchandise with original requisitions and information from invoices and prepare invoices for returned goods.,4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Novice,4,3,4,3,4,False,False,True,False,False,True,3,3,3,3,3,True,False,True,False,False,False,False,,
2585,Customer Service Representatives,"Obtain and examine all relevant information to assess validity of complaints and to determine possible causes, such as extreme weather conditions that could increase utility bills.",4edda6d3-3e30-49fe-90cc-067c2073ab1b,2025/2/4,Expert,3,3,4,3,4,False,False,True,False,False,True,3,3,3,3,2,False,False,False,False,False,False,False,,FALSE
20608,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare and submit sales contracts for orders.,57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,4,1,4,1,3,True,True,False,False,False,True,1,4,3,4,3,False,True,True,False,False,True,False,,
11241,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Maintain customer records, using automated systems.",57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,4,1,4,1,2,True,True,False,False,False,False,1,2,1,2,2,False,False,False,False,False,False,False,,FALSE
11237,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,3,1,4,1,4,False,False,False,False,False,True,1,4,3,4,3,False,True,True,True,False,True,False,some of the question are simple and easily answered no need for me to answer they easy questions in person,
11238,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Quote prices, credit terms, or other bid specifications.",57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,3,2,5,1,3,True,True,False,True,False,False,1,4,3,4,3,False,True,True,False,True,True,False,,
11261,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Compute customer's installation or production costs and estimate savings from new services, products, or equipment.",57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,3,2,5,1,4,True,False,False,False,False,True,3,4,3,4,4,True,True,True,False,True,False,False,,
11246,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare sales presentations or proposals to explain product specifications or applications.,57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Average,4,1,3,1,3,True,True,False,True,False,False,1,3,2,2,2,False,False,False,False,False,False,False,,FALSE
11252,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Complete expense reports, sales reports, or other paperwork.",57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,5,2,5,1,1,True,True,False,True,False,False,1,2,1,1,2,False,False,False,False,False,False,False,,FALSE
11249,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,4,1,4,1,3,True,False,False,False,False,False,1,3,2,2,2,False,False,False,False,False,False,False,,FALSE
11245,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Collaborate with colleagues to exchange information, such as selling strategies or marketing information.",57f2ed5a-4b08-40d1-970e-ca96867cf38d,2025/2/4,Expert,2,3,5,1,4,False,False,False,False,False,False,2,5,4,4,4,False,True,True,True,True,True,False,FALSE,
2581,Customer Service Representatives,Contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Average,3,1,4,3,2,True,True,True,False,False,False,2,1,3,3,4,False,False,False,True,True,True,False,,
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Expert,4,3,4,3,2,True,True,True,True,True,False,3,2,2,2,3,False,True,True,False,True,False,False,,
2584,Customer Service Representatives,"Complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.",0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Average,3,1,2,2,2,True,False,False,False,False,True,2,3,3,2,3,True,False,False,False,True,False,True,,
2579,Customer Service Representatives,"Resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills.",0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Expert,3,4,4,3,2,False,True,False,True,False,False,1,4,3,3,4,False,True,False,True,True,True,True,,
2587,Customer Service Representatives,Review insurance policy terms to determine whether a particular loss is covered by insurance.,0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Novice,4,1,2,1,1,False,True,False,True,False,False,2,3,2,3,5,True,True,False,True,True,True,True,,
2589,Customer Service Representatives,Compare disputed merchandise with original requisitions and information from invoices and prepare invoices for returned goods.,0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Average,3,1,2,2,2,False,True,True,True,False,False,2,3,2,3,3,False,True,False,False,True,False,True,,
20058,"Business Teachers, Postsecondary",Develop and maintain course Web sites.,56b59e15-a35c-40e4-bbad-0913a6400ad5,2025/2/20,Average,1,2,5,2,5,False,False,False,False,False,False,1,1,1,1,3,False,False,False,False,False,False,False,FALSE,FALSE
2585,Customer Service Representatives,"Obtain and examine all relevant information to assess validity of complaints and to determine possible causes, such as extreme weather conditions that could increase utility bills.",0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Novice,4,1,2,1,1,True,False,False,True,False,False,1,3,3,2,3,False,True,True,False,True,False,False,,
2591,Customer Service Representatives,"Recommend improvements in products, packaging, shipping, service, or billing methods and procedures to prevent future problems.",0efce7e2-4d7c-491e-b6f6-23c6ff7e3573,2025/2/4,Average,5,1,2,1,1,True,False,False,True,False,False,2,2,2,3,3,True,True,True,True,True,True,False,,
2581,Customer Service Representatives,Contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,b7bc576e-9232-432f-a7e2-8dbfe96069f5,2025/2/4,Expert,3,4,4,2,3,True,False,False,False,False,False,3,3,2,2,2,False,False,False,False,False,False,False,,FALSE
2584,Customer Service Representatives,"Complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.",b963aca8-b530-4332-a99a-99f07f30ef49,2025/2/4,Average,3,1,2,2,2,True,False,False,False,False,True,3,5,1,1,2,False,False,False,False,False,False,False,,FALSE
18030,Regulatory Affairs Managers,"Maintain current knowledge of relevant regulations, including proposed and final rules.",61cde921-6413-43b2-8837-f081399f2f67,2025/2/25,Average,2,2,3,1,2,False,False,False,False,False,False,1,3,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE
2581,Customer Service Representatives,Contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,251b856e-845f-407c-9634-be5b0c116df0,2025/2/11,Novice,3,1,1,1,2,True,False,False,False,False,False,1,1,1,1,3,False,False,False,False,False,False,False,,FALSE
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",251b856e-845f-407c-9634-be5b0c116df0,2025/2/11,Average,5,5,5,1,1,False,False,True,True,False,True,1,1,1,1,3,False,False,False,False,False,False,False,,FALSE
2584,Customer Service Representatives,"Complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.",251b856e-845f-407c-9634-be5b0c116df0,2025/2/11,Average,2,2,2,2,2,False,False,False,False,False,False,5,5,5,5,5,False,False,False,False,False,False,False,FALSE,FALSE
2579,Customer Service Representatives,"Resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills.",251b856e-845f-407c-9634-be5b0c116df0,2025/2/11,Average,2,2,2,2,2,False,False,False,False,False,False,4,4,4,4,5,False,False,False,False,False,False,False,FALSE,FALSE
2585,Customer Service Representatives,"Obtain and examine all relevant information to assess validity of complaints and to determine possible causes, such as extreme weather conditions that could increase utility bills.",251b856e-845f-407c-9634-be5b0c116df0,2025/2/11,Average,5,4,4,1,1,True,True,True,True,True,True,5,5,5,5,3,False,False,False,False,False,False,False,,FALSE
20608,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare and submit sales contracts for orders.,de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,2,4,4,4,4,False,False,False,False,False,False,3,1,1,1,4,False,False,False,False,False,False,False,FALSE,FALSE
11237,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,4,4,4,4,3,True,False,False,True,False,False,4,1,1,1,4,False,False,False,False,False,False,False,,FALSE
11238,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Quote prices, credit terms, or other bid specifications.",de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,4,4,4,4,4,True,False,False,True,False,False,4,1,1,1,4,False,False,False,False,False,False,False,,FALSE
11261,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Compute customer's installation or production costs and estimate savings from new services, products, or equipment.",de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,2,4,4,4,4,False,False,False,False,False,False,3,3,2,3,4,False,False,False,False,False,False,False,FALSE,FALSE
11246,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare sales presentations or proposals to explain product specifications or applications.,de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,3,4,4,4,4,True,False,False,True,False,False,3,2,2,2,4,False,False,False,False,False,False,False,,FALSE
11249,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,2,4,4,4,4,False,False,False,False,False,False,4,2,2,2,4,False,False,False,False,False,False,False,FALSE,FALSE
11245,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Collaborate with colleagues to exchange information, such as selling strategies or marketing information.",de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,3,4,4,4,4,True,False,False,True,False,False,3,2,2,2,4,False,False,False,False,False,False,False,,FALSE
20619,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify accuracy of materials lists.,de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,4,4,4,4,4,True,False,False,True,False,False,3,1,3,1,4,False,False,False,False,False,False,False,,FALSE
20620,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify customer credit ratings.,de414d23-52ef-4248-96fe-40a0141320eb,2025/2/11,Novice,4,4,4,4,4,False,False,False,False,False,False,3,1,2,2,4,False,False,False,False,False,False,False,,FALSE
2579,Customer Service Representatives,"Resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills.",1a7bfc0d-cee3-4e39-aeaf-c100bea6a612,2025/2/12,Expert,5,1,2,1,1,True,True,False,False,False,True,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE
2585,Customer Service Representatives,"Obtain and examine all relevant information to assess validity of complaints and to determine possible causes, such as extreme weather conditions that could increase utility bills.",1a7bfc0d-cee3-4e39-aeaf-c100bea6a612,2025/2/12,Expert,4,2,3,1,2,True,True,False,False,False,True,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE
11238,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Quote prices, credit terms, or other bid specifications.",4e155a3b-d574-4686-a24f-8a3c343027c0,2025/2/12,Expert,3,2,4,3,2,True,True,False,True,False,True,2,4,3,3,4,False,False,False,False,False,False,False,,FALSE
